Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,MyUnknownColumn
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1187,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1133,,0,0,0,0,1100-1159,0,,,0,1505,,0,0,0,0,1500-1559,1,B,0,212,0,0,1,1214,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1094,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12391,1239103,31703,ISP,"Islip, NY",NY,36,"New York",22,1154,,0,0,0,0,1100-1159,0,,,0,1425,,0,0,0,0,1400-1459,1,B,0,151,0,0,1,971,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1139,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1158,,0,0,0,0,1100-1159,0,,,0,1246,,0,0,0,0,1200-1259,1,B,0,108,0,0,1,551,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,111,14843,1484306,34819,SJU,"San Juan, PR",PR,72,"Puerto Rico",3,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1159,,0,0,0,0,1100-1159,0,,,0,1600,,0,0,0,0,1600-1659,1,B,0,241,0,0,1,1576,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1239,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1200,,0,0,0,0,1200-1259,0,,,0,1523,,0,0,0,0,1500-1559,1,B,0,203,0,0,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1042,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1209,,0,0,0,0,1200-1259,0,,,0,1440,,0,0,0,0,1400-1459,1,B,0,151,0,0,1,895,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,130,10257,1025702,30257,ALB,"Albany, NY",NY,36,"New York",22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1220,,0,0,0,0,1200-1259,0,,,0,1540,,0,0,0,0,1500-1559,1,B,0,200,0,0,1,1073,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1095,12391,1239103,31703,ISP,"Islip, NY",NY,36,"New York",22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1230,,0,0,0,0,1200-1259,0,,,0,1520,,0,0,0,0,1500-1559,1,B,0,170,0,0,1,971,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1419,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1233,,0,0,0,0,1200-1259,0,,,0,1448,,0,0,0,0,1400-1459,1,B,0,195,0,0,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,819,15356,1535602,35356,TTN,"Trenton, NJ",NJ,34,"New Jersey",21,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,1253,,0,0,0,0,1200-1259,0,,,0,1532,,0,0,0,0,1500-1559,1,B,0,159,0,0,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1138,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1337,,0,0,0,0,1300-1359,0,,,0,1628,,0,0,0,0,1600-1659,1,B,0,111,0,0,1,551,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1243,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1342,,0,0,0,0,1300-1359,0,,,0,1607,,0,0,0,0,1600-1659,1,B,0,145,0,0,1,787,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,106,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,"Puerto Rico",3,1345,,0,0,0,0,1300-1359,0,,,0,1637,,0,0,0,0,1600-1659,1,B,0,172,0,0,1,1189,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,131,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10257,1025702,30257,ALB,"Albany, NY",NY,36,"New York",22,1348,,0,0,0,0,1300-1359,0,,,0,1642,,0,0,0,0,1600-1659,1,B,0,174,0,0,1,1073,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1199,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1405,,0,0,0,0,1400-1459,0,,,0,1556,,0,0,0,0,1500-1559,1,B,0,171,0,0,1,1041,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2034,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1423,,0,0,0,0,1400-1459,0,,,0,1649,,0,0,0,0,1600-1659,1,B,0,146,0,0,1,758,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2867,12391,1239103,31703,ISP,"Islip, NY",NY,36,"New York",22,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,1531,,0,0,0,0,1500-1559,0,,,0,1824,,0,0,0,0,1800-1859,1,B,0,173,0,0,1,1052,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1191,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,"North Carolina",36,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1546,,0,0,0,0,1500-1559,0,,,0,1739,,0,0,0,0,1700-1759,1,B,0,113,0,0,1,534,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2138,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1547,,0,0,0,0,1500-1559,0,,,0,1916,,0,0,0,0,1900-1959,1,B,0,149,0,0,1,854,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1027,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10685,1068503,30685,BMI,"Bloomington/Normal, IL",IL,17,Illinois,41,1551,,0,0,0,0,1500-1559,0,,,0,1731,,0,0,0,0,1700-1759,1,B,0,160,0,0,1,936,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,801,15356,1535602,35356,TTN,"Trenton, NJ",NJ,34,"New Jersey",21,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1600,,0,0,0,0,1600-1659,0,,,0,1840,,0,0,0,0,1800-1859,1,B,0,160,0,0,1,896,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1126,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,1609,,0,0,0,0,1600-1659,0,,,0,1807,,0,0,0,0,1800-1859,1,B,0,178,0,0,1,1066,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,683,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1615,,0,0,0,0,1600-1659,0,,,0,1818,,0,0,0,0,1800-1859,1,B,0,243,0,0,1,1546,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,815,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,15356,1535602,35356,TTN,"Trenton, NJ",NJ,34,"New Jersey",21,1622,,0,0,0,0,1600-1659,0,,,0,1852,,0,0,0,0,1800-1859,1,B,0,150,0,0,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2035,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1626,,0,0,0,0,1600-1659,0,,,0,1848,,0,0,0,0,1800-1859,1,B,0,142,0,0,1,758,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1198,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1655,,0,0,0,0,1600-1659,0,,,0,2039,,0,0,0,0,2000-2059,1,B,0,164,0,0,1,1041,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1214,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,"New York",22,1703,,0,0,0,0,1700-1759,0,,,0,1947,,0,0,0,0,1900-1959,1,B,0,164,0,0,1,1053,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1211,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1725,,0,0,0,0,1700-1759,0,,,0,1901,,0,0,0,0,1900-1959,1,B,0,156,0,0,1,882,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,107,14843,1484306,34819,SJU,"San Juan, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1741,,0,0,0,0,1700-1759,0,,,0,2041,,0,0,0,0,2000-2059,1,B,0,180,0,0,1,1189,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2139,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1741,,0,0,0,0,1700-1759,0,,,0,1919,,0,0,0,0,1900-1959,1,B,0,158,0,0,1,854,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1026,10685,1068503,30685,BMI,"Bloomington/Normal, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1820,,0,0,0,0,1800-1859,0,,,0,2156,,0,0,0,0,2100-2159,1,B,0,156,0,0,1,936,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1195,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1856,,0,0,0,0,1800-1859,0,,,0,2053,,0,0,0,0,2000-2059,1,B,0,297,0,0,1,2149,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,2866,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,12391,1239103,31703,ISP,"Islip, NY",NY,36,"New York",22,1924,,0,0,0,0,1900-1959,0,,,0,2212,,0,0,0,0,2200-2259,1,B,0,168,0,0,1,1052,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1103,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1940,,0,0,0,0,1900-1959,0,,,0,2135,,0,0,0,0,2100-2159,1,B,0,295,0,0,1,2039,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1066,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2006,,0,0,0,0,2000-2059,0,,,0,2222,,0,0,0,0,2200-2259,1,B,0,136,0,0,1,757,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,101,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2009,,0,0,0,0,2000-2059,0,,,0,2153,,0,0,0,0,2100-2159,1,B,0,104,0,0,1,404,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1215,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,"New York",22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2045,,0,0,0,0,2000-2059,0,,,0,2334,,0,0,0,0,2300-2359,1,B,0,169,0,0,1,1053,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1129,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2119,,0,0,0,0,2100-2159,0,,,0,0104,,0,0,0,0,0001-0559,1,B,0,165,0,0,1,1066,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1194,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2159,,0,0,0,0,2100-2159,0,,,0,0606,,0,0,0,0,0600-0659,1,B,0,307,0,0,1,2149,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,104,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14843,1484306,34819,SJU,"San Juan, PR",PR,72,"Puerto Rico",3,2215,,0,0,0,0,2200-2259,0,,,0,0107,,0,0,0,0,0001-0559,1,B,0,172,0,0,1,1189,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,3,2,2019-09-03,F9,20436,F9,,1102,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2237,,0,0,0,0,2200-2259,0,,,0,0615,,0,0,0,0,0600-0659,1,B,0,278,0,0,1,2039,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,678,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0032,,0,0,0,0,0001-0559,0,,,0,0623,,0,0,0,0,0600-0659,1,B,0,231,0,0,1,1546,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,105,14843,1484306,34819,SJU,"San Juan, PR",PR,72,"Puerto Rico",3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0335,,0,0,0,0,0001-0559,0,,,0,0635,,0,0,0,0,0600-0659,1,B,0,180,0,0,1,1189,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1169,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0530,,0,0,0,0,0001-0559,0,,,0,0758,,0,0,0,0,0700-0759,1,B,0,148,0,0,1,861,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,2043,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,0535,,0,0,0,0,0001-0559,0,,,0,0755,,0,0,0,0,0700-0759,1,B,0,140,0,0,1,742,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,679,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,0615,,0,0,0,0,0600-0659,0,,,0,0813,,0,0,0,0,0800-0859,1,B,0,238,0,0,1,1546,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1162,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,0640,,0,0,0,0,0600-0659,0,,,0,0910,,0,0,0,0,0900-0959,1,B,0,150,0,0,1,861,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1090,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,0700,,0,0,0,0,0700-0759,0,,,0,0925,,0,0,0,0,0900-0959,1,B,0,145,0,0,1,829,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,680,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0702,,0,0,0,0,0700-0759,0,,,0,1242,,0,0,0,0,1200-1259,1,B,0,220,0,0,1,1546,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1043,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0730,,0,0,0,0,0700-0759,0,,,0,0954,,0,0,0,0,0900-0959,1,B,0,144,0,0,1,895,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,800,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,15356,1535602,35356,TTN,"Trenton, NJ",NJ,34,"New Jersey",21,0745,,0,0,0,0,0700-0759,0,,,0,1017,,0,0,0,0,1000-1059,1,B,0,152,0,0,1,896,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1210,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0745,,0,0,0,0,0700-0759,0,,,0,1103,,0,0,0,0,1100-1159,1,B,0,138,0,0,1,882,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1155,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0749,,0,0,0,0,0700-0759,0,,,0,1133,,0,0,0,0,1100-1159,1,B,0,164,0,0,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1050,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,"North Carolina",36,0750,,0,0,0,0,0700-0759,0,,,0,0939,,0,0,0,0,0900-0959,1,B,0,109,0,0,1,468,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1238,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,0810,,0,0,0,0,0800-0859,0,,,0,1111,,0,0,0,0,1100-1159,1,B,0,181,0,0,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1163,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0815,,0,0,0,0,0800-0859,0,,,0,1053,,0,0,0,0,1000-1059,1,B,0,158,0,0,1,861,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1062,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,0817,,0,0,0,0,0800-0859,0,,,0,1028,,0,0,0,0,1000-1059,1,B,0,131,0,0,1,757,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1070,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,0830,,0,0,0,0,0800-0859,0,,,0,1111,,0,0,0,0,1100-1159,1,B,0,161,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,1534,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0830,,0,0,0,0,0800-0859,0,,,0,1003,,0,0,0,0,1000-1059,1,B,0,93,0,0,1,404,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,4,3,2019-09-04,F9,20436,F9,,2043,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0843,,0,0,0,0,0800-0859,0,,,0,1031,,0,0,0,0,1000-1059,1,B,0,288,0,0,1,1965,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
